"uf","regiao","ano","idade","obitos_maternos","obitos_descons_durante_a_gravidez_parto_ou_aborto_exceto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_exceto_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_exceto_ext","obitos_descons_periodo_inconsistente_exceto_ext","obitos_descons_durante_a_gravidez_parto_ou_aborto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_ext","obitos_descons_periodo_inconsistente_ext"
"BA","Nordeste",2014,49,0,1,0,1,0,0,0,0,0
"BA","Nordeste",2014,51,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2014,52,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2014,57,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2014,61,0,0,0,0,0,1,0,0,0
"BA","Nordeste",2015,0,0,2,1,0,0,0,0,0,0
"BA","Nordeste",2015,15,2,0,0,0,0,1,0,0,0
"BA","Nordeste",2015,16,4,0,1,1,0,2,0,0,0
"BA","Nordeste",2015,17,2,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,18,5,0,0,0,0,2,0,0,0
"BA","Nordeste",2015,19,2,2,1,0,0,0,0,0,0
"BA","Nordeste",2015,20,2,1,0,0,0,0,0,1,0
"BA","Nordeste",2015,21,5,0,0,1,0,0,0,2,0
"BA","Nordeste",2015,22,5,0,0,2,0,0,0,0,0
"BA","Nordeste",2015,23,3,0,0,1,0,0,1,0,0
"BA","Nordeste",2015,24,4,1,0,2,0,0,0,0,0
"BA","Nordeste",2015,25,10,1,0,0,0,1,0,0,0
"BA","Nordeste",2015,26,7,0,0,2,0,2,0,0,0
"BA","Nordeste",2015,27,4,1,0,1,0,1,0,1,0
"BA","Nordeste",2015,30,6,2,0,1,0,0,0,0,0
"BA","Nordeste",2015,31,8,2,1,1,0,0,0,0,0
"BA","Nordeste",2015,32,11,1,0,3,0,0,0,0,0
"BA","Nordeste",2015,33,11,0,0,1,0,0,1,0,0
"BA","Nordeste",2015,35,4,0,0,1,0,1,0,0,0
"BA","Nordeste",2015,38,5,0,0,1,0,0,0,0,0
"BA","Nordeste",2015,39,5,1,1,1,0,0,0,0,0
"BA","Nordeste",2015,40,4,1,0,1,0,0,0,0,0
"BA","Nordeste",2015,42,2,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,43,1,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,45,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2015,46,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2015,48,0,0,1,0,0,0,0,0,0
"BA","Nordeste",2015,50,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,53,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2015,54,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2015,59,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,60,0,1,0,1,0,0,0,0,0
"BA","Nordeste",2015,63,0,2,0,1,0,0,0,0,0
"BA","Nordeste",2015,65,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2015,0,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2016,0,0,3,6,0,0,0,0,0,0
"BA","Nordeste",2016,15,3,1,0,1,0,1,0,0,0
"BA","Nordeste",2016,16,2,0,0,1,0,2,0,1,0
"BA","Nordeste",2016,17,3,0,0,1,0,3,0,1,0
"BA","Nordeste",2016,18,2,1,0,0,0,0,0,1,0
"BA","Nordeste",2016,19,3,0,1,2,0,0,0,0,0
"BA","Nordeste",2016,20,2,1,0,0,0,0,0,0,0
"BA","Nordeste",2016,21,2,0,0,1,0,1,0,0,0
"BA","Nordeste",2016,22,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,23,6,0,0,0,0,2,0,0,0
"BA","Nordeste",2016,24,4,1,0,0,0,1,1,0,0
"BA","Nordeste",2016,25,2,0,1,1,0,1,0,0,0
"BA","Nordeste",2016,26,2,0,0,1,0,1,0,0,0
"BA","Nordeste",2016,27,5,2,1,1,0,1,1,0,0
"BA","Nordeste",2016,28,6,0,2,0,0,2,0,0,0
"BA","Nordeste",2016,29,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,30,2,1,1,1,0,0,0,0,0
"BA","Nordeste",2016,31,4,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,32,5,0,1,2,0,0,0,0,0
"BA","Nordeste",2016,34,9,1,0,1,0,0,0,0,0
"BA","Nordeste",2016,35,6,1,0,0,0,1,0,0,0
"BA","Nordeste",2016,36,2,0,1,0,0,1,0,0,0
"BA","Nordeste",2016,37,5,0,1,1,0,1,0,0,0
"BA","Nordeste",2016,38,6,1,0,3,0,1,0,0,0
"BA","Nordeste",2016,41,4,0,1,1,0,0,0,0,0
"BA","Nordeste",2016,42,3,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,43,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,44,2,1,0,1,0,0,0,0,0
"BA","Nordeste",2016,47,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,52,0,2,0,1,0,0,0,0,0
"BA","Nordeste",2016,55,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2016,56,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2016,61,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2016,62,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2016,65,0,2,0,1,0,0,0,0,0
"BA","Nordeste",2017,0,0,4,13,3,0,0,0,0,0
"BA","Nordeste",2017,15,6,0,0,0,0,1,0,0,0
"BA","Nordeste",2017,16,2,0,1,0,0,1,0,0,0
"BA","Nordeste",2017,17,5,0,0,2,0,2,0,0,0
"BA","Nordeste",2017,18,2,0,1,0,0,1,0,0,0
"BA","Nordeste",2017,19,2,1,1,1,0,2,0,0,0
"BA","Nordeste",2017,20,2,0,0,2,0,0,0,1,0
"BA","Nordeste",2017,21,7,0,2,0,0,2,0,0,0
"BA","Nordeste",2017,22,5,1,0,0,0,1,0,1,0
"BA","Nordeste",2017,23,3,0,0,0,0,1,0,0,0
"BA","Nordeste",2017,24,3,0,1,2,0,0,0,0,0
"BA","Nordeste",2017,25,8,0,0,0,0,2,0,0,0
"BA","Nordeste",2017,26,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2017,28,7,1,0,1,0,0,0,0,0
"BA","Nordeste",2017,29,2,0,1,0,0,0,0,0,0
"BA","Nordeste",2017,30,8,0,1,1,0,1,2,0,0
"BA","Nordeste",2017,31,4,0,0,0,0,1,0,0,0
"BA","Nordeste",2017,32,3,0,0,1,0,0,0,0,0
"BA","Nordeste",2017,33,7,1,0,1,0,0,0,0,0
"BA","Nordeste",2017,34,5,0,0,0,0,1,0,0,0
"BA","Nordeste",2017,35,7,0,1,3,0,0,0,1,0
"BA","Nordeste",2017,36,4,0,0,1,0,0,0,0,0
"BA","Nordeste",2017,38,6,1,1,1,0,0,0,1,0
"BA","Nordeste",2017,40,5,0,1,1,0,0,0,0,0
"BA","Nordeste",2017,41,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2017,42,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2017,43,1,1,0,2,0,0,0,0,0
"BA","Nordeste",2017,48,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,49,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,50,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,51,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,59,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,64,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2017,65,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,0,0,2,17,3,0,0,0,0,0
"BA","Nordeste",2018,10,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,14,1,0,0,0,0,0,0,1,0
"BA","Nordeste",2018,15,2,0,0,2,0,0,0,0,0
"BA","Nordeste",2018,16,2,0,1,0,0,2,0,0,0
"BA","Nordeste",2018,18,5,0,1,1,0,0,0,0,0
"BA","Nordeste",2018,19,2,0,1,1,0,0,0,1,0
"BA","Nordeste",2018,20,2,0,0,1,0,2,0,1,0
"BA","Nordeste",2018,21,4,0,0,1,0,0,0,0,0
"BA","Nordeste",2018,22,6,2,0,0,0,1,0,0,0
"BA","Nordeste",2018,23,4,0,0,1,0,0,0,1,0
"BA","Nordeste",2018,24,3,0,0,2,0,2,0,0,0
"BA","Nordeste",2018,25,5,0,0,1,0,2,0,0,0
"BA","Nordeste",2018,26,2,0,0,1,0,1,0,0,0
"BA","Nordeste",2018,27,2,1,1,0,0,0,0,0,0
"BA","Nordeste",2018,29,4,0,0,4,0,0,0,0,0
"BA","Nordeste",2018,30,5,0,0,1,0,1,0,0,0
"BA","Nordeste",2018,31,6,1,0,0,0,1,0,0,0
"BA","Nordeste",2018,32,8,1,1,2,0,0,0,0,0
"BA","Nordeste",2018,34,6,1,1,2,0,0,0,0,0
"BA","Nordeste",2018,35,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2018,36,9,0,1,1,0,1,0,0,0
"BA","Nordeste",2018,37,4,1,0,1,0,0,0,0,0
"BA","Nordeste",2018,38,4,3,0,3,0,1,0,0,0
"BA","Nordeste",2018,40,2,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,41,2,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,42,4,0,0,1,0,1,0,0,0
"BA","Nordeste",2018,43,1,1,0,1,0,0,0,0,0
"BA","Nordeste",2018,44,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,51,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2018,53,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,56,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,57,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,58,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2018,59,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2018,60,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,61,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,62,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,63,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2018,64,0,0,1,0,0,0,0,0,0
"BA","Nordeste",2019,0,0,2,13,5,0,0,0,1,0
"BA","Nordeste",2019,15,1,0,0,0,0,1,0,0,0
"BA","Nordeste",2019,18,5,0,0,0,0,1,0,0,0
"BA","Nordeste",2019,19,3,0,0,0,0,0,0,1,0
"BA","Nordeste",2019,20,4,0,1,1,0,0,0,0,0
"BA","Nordeste",2019,21,0,1,0,2,0,0,0,0,0
"BA","Nordeste",2019,22,8,2,0,1,0,0,0,0,0
"BA","Nordeste",2019,23,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2019,24,3,1,0,1,0,0,1,0,0
"BA","Nordeste",2019,25,5,1,0,1,0,3,0,1,0
"BA","Nordeste",2019,26,1,0,1,0,0,1,0,0,0
"BA","Nordeste",2019,27,3,0,0,0,0,1,0,0,0
"BA","Nordeste",2019,28,8,1,0,1,0,0,0,0,0
"BA","Nordeste",2019,29,5,1,1,0,0,0,0,0,0
"BA","Nordeste",2019,30,4,1,0,2,0,1,0,0,0
"BA","Nordeste",2019,31,2,0,1,1,0,1,0,0,0
"BA","Nordeste",2019,32,4,1,2,0,0,2,0,0,0
"BA","Nordeste",2019,33,4,1,2,0,0,0,0,0,0
"BA","Nordeste",2019,34,4,0,1,3,0,0,0,0,0
"BA","Nordeste",2019,35,5,0,0,0,0,0,0,1,0
"BA","Nordeste",2019,36,9,1,0,2,0,0,0,0,0
"BA","Nordeste",2019,37,3,0,1,1,0,0,0,1,0
"BA","Nordeste",2019,38,4,1,2,0,0,1,0,1,0
"BA","Nordeste",2019,39,2,1,0,1,0,0,0,0,0
"BA","Nordeste",2019,40,3,1,0,1,0,0,0,0,0
"BA","Nordeste",2019,42,1,0,1,0,0,0,0,0,0
"BA","Nordeste",2019,44,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2019,45,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2019,54,0,3,0,0,0,0,0,0,0
"BA","Nordeste",2019,58,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2019,60,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2019,61,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2020,0,0,3,8,3,0,0,0,0,0
"BA","Nordeste",2020,14,1,0,0,0,0,0,1,0,0
"BA","Nordeste",2020,16,3,0,0,1,0,1,0,1,0
"BA","Nordeste",2020,17,0,0,1,1,0,1,0,0,0
"BA","Nordeste",2020,21,2,0,1,1,0,0,0,0,0
"BA","Nordeste",2020,22,2,0,0,1,0,1,0,1,0
"BA","Nordeste",2020,23,3,0,0,1,0,1,0,0,0
"BA","Nordeste",2020,26,8,0,0,1,0,1,0,1,0
"BA","Nordeste",2020,28,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2020,29,4,2,0,1,0,1,0,0,0
"BA","Nordeste",2020,31,9,0,1,0,0,0,0,0,0
"BA","Nordeste",2020,32,8,0,0,1,0,1,0,0,0
"BA","Nordeste",2020,33,4,0,2,0,0,0,0,0,0
"BA","Nordeste",2020,35,9,1,1,1,0,0,0,0,0
"BA","Nordeste",2020,36,6,1,0,0,0,0,0,0,0
"BA","Nordeste",2020,37,11,1,1,0,0,0,0,0,0
"BA","Nordeste",2020,38,13,0,2,1,0,0,0,0,0
"BA","Nordeste",2020,39,5,2,0,1,0,0,0,0,0
"BA","Nordeste",2020,40,6,1,1,1,0,0,0,0,0
"BA","Nordeste",2020,41,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2020,42,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2020,43,3,1,0,0,0,0,0,0,0
"BA","Nordeste",2020,45,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2020,46,1,1,0,1,0,0,0,0,0
"BA","Nordeste",2020,48,0,0,1,0,0,0,0,0,0
"BA","Nordeste",2020,52,0,0,0,0,0,1,0,0,0
"BA","Nordeste",2020,54,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2020,59,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2020,60,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2020,64,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2021,0,0,1,21,2,0,0,0,0,0
"BA","Nordeste",2021,11,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2021,15,2,0,0,0,0,0,0,1,0
"BA","Nordeste",2021,18,3,1,0,2,0,2,0,1,0
"BA","Nordeste",2021,19,2,0,1,1,0,0,0,2,0
"BA","Nordeste",2021,20,1,0,0,1,0,1,0,1,0
"BA","Nordeste",2021,21,10,2,1,1,0,0,0,0,0
"BA","Nordeste",2021,22,8,1,0,1,0,0,0,0,0
"BA","Nordeste",2021,23,13,0,0,2,0,0,0,0,0
"BA","Nordeste",2021,24,5,0,0,4,0,2,0,0,0
"BA","Nordeste",2021,25,7,0,0,2,0,0,1,0,0
"BA","Nordeste",2021,26,6,1,0,0,0,0,0,0,0
"BA","Nordeste",2021,27,8,2,0,1,0,1,0,0,0
"BA","Nordeste",2021,28,9,0,0,2,0,1,0,1,0
"BA","Nordeste",2021,29,8,0,0,2,0,1,0,0,0
"BA","Nordeste",2021,30,11,1,0,3,0,0,1,1,0
"BA","Nordeste",2021,31,3,0,1,0,0,2,0,0,0
"BA","Nordeste",2021,32,12,1,1,0,0,0,0,0,0
"BA","Nordeste",2021,33,13,0,0,4,0,0,0,1,0
"BA","Nordeste",2021,34,6,0,0,1,0,0,0,0,0
"BA","Nordeste",2021,35,14,0,2,2,0,0,0,0,0
"BA","Nordeste",2021,36,8,0,0,1,0,0,0,1,0
"BA","Nordeste",2021,37,4,0,1,0,0,1,0,0,0
"BA","Nordeste",2021,38,11,0,0,2,0,0,1,0,0
"BA","Nordeste",2021,39,7,0,0,1,0,1,0,0,0
"BA","Nordeste",2021,40,2,0,0,2,0,0,0,0,0
"BA","Nordeste",2021,41,8,0,0,3,0,0,0,0,0
"BA","Nordeste",2021,42,4,0,1,2,0,0,0,0,0
"BA","Nordeste",2021,43,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2021,44,3,1,1,1,0,0,0,0,0
"BA","Nordeste",2021,45,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2021,49,0,0,0,1,0,0,0,0,0
"BA","Nordeste",2021,51,0,0,1,0,0,0,0,0,0
"BA","Nordeste",2021,54,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2021,56,0,1,1,0,0,0,0,0,0
"BA","Nordeste",2021,58,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2021,60,0,2,0,0,0,0,0,0,0
"BA","Nordeste",2022,0,0,4,6,1,0,0,0,0,0
"BA","Nordeste",2022,15,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,17,4,0,1,0,0,1,0,1,0
"BA","Nordeste",2022,20,4,0,0,1,0,1,0,1,0
"BA","Nordeste",2022,21,5,1,1,1,0,0,0,0,0
"BA","Nordeste",2022,23,1,0,0,2,0,0,1,0,0
"BA","Nordeste",2022,24,2,0,0,1,0,0,0,1,0
"BA","Nordeste",2022,25,4,0,2,2,0,0,0,0,0
"BA","Nordeste",2022,27,4,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,28,4,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,29,4,0,0,1,0,1,1,0,0
"BA","Nordeste",2022,30,6,0,0,0,0,1,0,0,0
"BA","Nordeste",2022,31,3,0,0,2,0,0,0,0,0
"BA","Nordeste",2022,32,3,1,1,1,0,0,0,0,0
"BA","Nordeste",2022,33,2,2,1,0,0,0,0,1,0
"BA","Nordeste",2022,34,2,0,0,0,0,0,0,1,0
"BA","Nordeste",2022,35,1,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,36,5,0,1,2,0,0,0,0,0
"BA","Nordeste",2022,37,8,0,1,2,0,0,0,0,0
"BA","Nordeste",2022,38,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,39,1,1,0,2,0,0,0,0,0
"BA","Nordeste",2022,40,4,0,0,0,0,0,1,0,0
"BA","Nordeste",2022,41,1,0,0,3,0,0,0,0,0
"BA","Nordeste",2022,42,2,0,0,1,0,0,0,0,0
"BA","Nordeste",2022,43,3,0,0,2,0,0,0,0,0
"BA","Nordeste",2022,44,1,0,1,0,0,0,0,0,0
"BA","Nordeste",2022,47,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2022,51,0,1,0,0,0,1,0,0,0
"BA","Nordeste",2022,52,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2022,54,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2022,63,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2022,64,0,1,0,0,0,0,0,0,0
"BA","Nordeste",2022,65,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1996,20,2,1,0,0,0,0,0,0,0
"CE","Nordeste",1996,26,1,1,0,0,0,0,0,0,0
"CE","Nordeste",1996,27,4,1,0,0,0,0,0,0,0
"CE","Nordeste",1996,32,3,1,0,0,0,1,0,0,0
"CE","Nordeste",1996,44,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1997,28,2,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,10,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,17,5,0,0,0,0,2,0,0,0
"CE","Nordeste",1998,19,2,1,0,0,0,1,0,0,0
"CE","Nordeste",1998,20,4,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,22,5,1,0,0,0,1,0,0,0
"CE","Nordeste",1998,28,8,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,29,3,0,0,0,0,1,0,0,0
"CE","Nordeste",1998,30,2,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,31,3,2,0,0,0,0,0,0,0
"CE","Nordeste",1998,36,7,3,0,0,0,1,0,0,0
"CE","Nordeste",1998,37,3,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,39,4,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,42,3,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,43,3,2,0,0,0,0,0,0,0
"CE","Nordeste",1998,44,1,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,46,1,0,0,0,0,1,0,0,0
"CE","Nordeste",1998,47,0,2,0,0,0,1,0,0,0
"CE","Nordeste",1998,49,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,74,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,78,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,79,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1998,83,0,1,0,0,0,0,0,0,0
"CE","Nordeste",1999,17,1,0,0,0,0,2,0,0,0
"CE","Nordeste",1999,18,3,0,0,0,0,1,0,0,0
"CE","Nordeste",1999,19,3,1,0,0,0,0,0,0,0
"CE","Nordeste",1999,20,3,0,0,0,0,1,0,0,0
"CE","Nordeste",1999,24,4,1,0,0,0,0,0,0,0
"CE","Nordeste",1999,25,4,1,0,0,0,1,0,0,0
"CE","Nordeste",1999,26,5,1,0,0,0,1,0,0,0
"CE","Nordeste",1999,28,7,2,0,0,0,0,0,0,0
"CE","Nordeste",1999,33,6,0,0,0,0,1,0,0,0
"CE","Nordeste",1999,34,3,1,0,0,0,0,0,0,0
"CE","Nordeste",1999,36,2,1,0,0,0,0,0,0,0
"CE","Nordeste",1999,38,3,1,0,0,0,1,0,0,0
"CE","Nordeste",1999,40,4,0,0,0,0,1,0,0,0
"CE","Nordeste",1999,41,0,0,0,0,0,1,0,0,0
"CE","Nordeste",1999,42,2,2,0,0,0,0,0,0,0
"CE","Nordeste",1999,44,1,2,0,0,0,0,0,0,0
"CE","Nordeste",1999,49,0,1,0,0,0,0,0,0,0
"CE","Nordeste",2000,15,2,0,0,0,0,1,0,0,0
"CE","Nordeste",2000,20,3,0,0,0,0,1,0,0,0
"CE","Nordeste",2000,21,4,0,0,1,0,0,0,1,0
"CE","Nordeste",2000,23,1,0,0,0,0,0,0,1,0
"CE","Nordeste",2000,24,6,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,25,6,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,26,4,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,29,5,0,0,2,0,0,0,0,0
"CE","Nordeste",2000,31,1,0,0,0,0,0,1,0,0
"CE","Nordeste",2000,33,4,1,0,0,0,0,0,0,0
"CE","Nordeste",2000,37,5,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,39,7,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,40,2,0,1,0,0,0,0,0,0
"CE","Nordeste",2000,41,7,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,42,1,0,0,2,0,0,0,0,0
"CE","Nordeste",2000,43,0,0,0,2,0,0,0,0,0
"CE","Nordeste",2000,44,0,0,1,1,0,0,0,0,0
"CE","Nordeste",2000,45,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,46,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2000,47,1,0,0,2,0,0,0,0,0
"CE","Nordeste",2000,48,1,0,0,0,0,0,0,1,0
"CE","Nordeste",2000,49,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,13,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,15,1,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,20,4,0,0,0,0,2,0,0,0
"CE","Nordeste",2001,22,5,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,24,2,0,1,0,0,0,0,0,0
"CE","Nordeste",2001,25,8,0,0,0,0,2,0,0,0
"CE","Nordeste",2001,26,5,0,1,1,0,0,0,0,0
"CE","Nordeste",2001,27,4,0,0,2,0,0,0,0,0
"CE","Nordeste",2001,28,1,0,0,2,0,0,0,0,0
"CE","Nordeste",2001,29,2,0,0,0,0,1,0,0,0
"CE","Nordeste",2001,33,2,0,1,0,0,0,0,0,0
"CE","Nordeste",2001,34,4,0,0,3,0,0,0,0,0
"CE","Nordeste",2001,35,2,0,0,0,0,1,0,0,0
"CE","Nordeste",2001,37,6,1,0,1,0,0,0,0,0
"CE","Nordeste",2001,38,4,0,1,2,0,0,0,0,0
"CE","Nordeste",2001,39,3,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,41,1,0,0,1,0,0,0,1,0
"CE","Nordeste",2001,43,2,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,45,1,0,0,1,0,0,0,0,0
"CE","Nordeste",2001,46,0,0,0,2,0,0,0,0,0
"CE","Nordeste",2001,48,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,16,6,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,17,4,0,0,0,0,0,0,1,0
"CE","Nordeste",2002,18,3,0,0,0,0,0,0,0,1
"CE","Nordeste",2002,19,3,0,0,1,1,0,0,1,0
"CE","Nordeste",2002,20,2,0,0,0,0,0,0,1,0
"CE","Nordeste",2002,22,5,1,0,0,0,0,0,0,0
"CE","Nordeste",2002,23,2,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,24,3,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,26,3,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,27,4,1,0,1,0,1,0,0,0
"CE","Nordeste",2002,28,2,0,1,1,0,1,0,0,0
"CE","Nordeste",2002,32,3,1,0,1,0,1,0,0,0
"CE","Nordeste",2002,33,2,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,34,5,2,1,1,0,0,0,0,0
"CE","Nordeste",2002,36,4,0,0,1,0,0,0,0,1
"CE","Nordeste",2002,37,5,0,0,3,0,0,0,0,0
"CE","Nordeste",2002,38,2,0,0,3,0,0,0,0,0
"CE","Nordeste",2002,39,3,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,40,2,0,0,1,0,1,0,0,0
"CE","Nordeste",2002,41,3,0,1,0,0,0,0,0,0
"CE","Nordeste",2002,43,0,1,0,0,0,0,0,0,0
"CE","Nordeste",2002,44,1,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,45,0,1,0,1,0,0,0,0,0
"CE","Nordeste",2002,47,1,0,0,1,0,0,0,0,0
"CE","Nordeste",2002,49,0,1,0,0,0,0,0,0,0
"CE","Nordeste",2003,17,3,0,0,0,0,0,0,1,0
"CE","Nordeste",2003,18,5,0,0,0,0,0,0,1,0
"CE","Nordeste",2003,19,4,0,1,0,1,0,0,0,0
"CE","Nordeste",2003,20,6,1,0,0,0,0,0,0,0
"CE","Nordeste",2003,24,3,1,0,0,0,1,0,0,0
"CE","Nordeste",2003,25,4,1,1,0,0,0,0,0,0
"CE","Nordeste",2003,26,5,0,1,0,0,0,0,0,0
"CE","Nordeste",2003,27,6,1,0,0,0,0,0,0,0
"CE","Nordeste",2003,29,4,0,0,2,0,0,0,0,0
"CE","Nordeste",2003,31,2,0,0,1,0,1,0,0,0
"CE","Nordeste",2003,37,1,0,0,2,0,0,0,0,0
"CE","Nordeste",2003,40,5,0,0,3,0,0,0,0,0
"CE","Nordeste",2003,41,3,0,0,1,0,0,0,0,0
"CE","Nordeste",2003,44,1,0,1,0,0,0,0,0,0
"CE","Nordeste",2003,47,1,0,0,1,0,0,0,0,0
"CE","Nordeste",2003,48,0,0,0,2,0,0,0,0,0
"CE","Nordeste",2003,49,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2004,14,0,0,0,1,0,0,0,0,0
"CE","Nordeste",2004,15,1,0,0,2,0,0,0,1,0
"CE","Nordeste",2004,17,4,0,0,2,0,0,0,0,0
"CE","Nordeste",2004,19,7,0,0,0,0,0,0,1,0
