"uf","regiao","ano","idade","Óbitos descons. durante a gravidez, parto ou aborto   (exceto externos)","Óbitos descons. durante o puerpério, até 42 dias   (exceto externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (exceto externos)","Óbitos descons. período inconsistente   (exceto externos)","Óbitos descons. durante a gravidez, parto ou aborto   (externos)","Óbitos descons. durante o puerpério, até 42 dias   (externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (externos)","Óbitos descons. período inconsistente   (externos)"
"PE","Nordeste","2015",34,1,0,1,0,0,0,0,0
"PE","Nordeste","2015",35,0,0,0,0,0,0,1,0
"PE","Nordeste","2015",36,0,1,0,0,0,0,0,0
"PE","Nordeste","2015",38,1,0,0,0,0,0,0,0
"PE","Nordeste","2015",45,1,0,0,0,0,0,0,0
"PE","Nordeste","2015",50,2,0,0,0,0,0,0,0
"PE","Nordeste","2015",52,2,0,0,0,0,0,0,0
"PE","Nordeste","2015",54,1,0,0,0,0,0,0,0
"PE","Nordeste","2015",56,2,0,0,0,0,0,0,0
"PE","Nordeste","2015",59,1,1,1,0,0,0,0,0
"PE","Nordeste","2015",60,2,0,0,0,0,0,0,0
"PE","Nordeste","2015",61,1,0,0,0,0,0,0,0
"PE","Nordeste","2015",62,1,0,0,0,0,0,0,0
"PE","Nordeste","2015",63,2,0,0,0,0,0,0,0
"PE","Nordeste","2016",0,3,5,0,0,0,0,0,0
"PE","Nordeste","2016",14,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",15,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",16,0,0,1,0,0,0,0,0
"PE","Nordeste","2016",17,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",18,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",19,0,0,1,0,0,0,1,0
"PE","Nordeste","2016",20,0,0,0,0,1,0,2,0
"PE","Nordeste","2016",21,0,0,0,0,2,0,1,0
"PE","Nordeste","2016",23,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",24,0,0,0,0,1,0,1,0
"PE","Nordeste","2016",25,0,0,0,0,1,0,0,0
"PE","Nordeste","2016",26,0,0,2,0,3,0,0,0
"PE","Nordeste","2016",27,0,0,3,0,0,0,0,0
"PE","Nordeste","2016",29,0,0,1,0,0,0,0,0
"PE","Nordeste","2016",30,0,0,1,0,1,0,0,0
"PE","Nordeste","2016",31,0,0,1,0,0,0,0,0
"PE","Nordeste","2016",32,0,0,1,0,0,0,0,0
"PE","Nordeste","2016",33,1,0,0,0,0,0,0,0
"PE","Nordeste","2016",35,0,1,1,0,1,0,0,0
"PE","Nordeste","2016",36,0,0,2,0,0,0,0,0
"PE","Nordeste","2016",37,1,0,0,0,0,0,0,0
"PE","Nordeste","2016",38,0,1,1,0,0,0,0,0
"PE","Nordeste","2016",42,0,0,1,0,0,0,0,0
"PE","Nordeste","2016",56,1,0,0,0,0,0,0,0
"PE","Nordeste","2016",63,1,0,0,0,0,0,0,0
"PE","Nordeste","2016",64,3,0,0,0,0,0,0,0
"PE","Nordeste","2017",0,0,1,0,0,0,0,0,0
"PE","Nordeste","2017",14,0,0,1,0,1,0,0,0
"PE","Nordeste","2017",16,0,0,2,0,0,0,1,0
"PE","Nordeste","2017",17,0,0,2,0,0,0,0,0
"PE","Nordeste","2017",19,0,0,0,0,2,0,1,0
"PE","Nordeste","2017",20,0,0,1,0,1,0,0,0
"PE","Nordeste","2017",22,0,0,2,0,0,0,0,0
"PE","Nordeste","2017",23,0,0,0,0,1,0,0,0
"PE","Nordeste","2017",24,0,0,1,0,1,0,0,0
"PE","Nordeste","2017",25,0,0,0,0,0,0,1,0
"PE","Nordeste","2017",27,0,0,1,0,1,0,0,0
"PE","Nordeste","2017",28,1,0,1,0,2,0,0,0
"PE","Nordeste","2017",29,0,0,2,0,0,0,0,0
"PE","Nordeste","2017",30,0,0,1,0,0,0,0,0
"PE","Nordeste","2017",31,0,1,1,0,0,0,0,0
"PE","Nordeste","2017",32,1,0,2,0,0,0,0,0
"PE","Nordeste","2017",34,0,0,0,0,1,0,0,0
"PE","Nordeste","2017",36,1,0,1,0,0,0,0,0
"PE","Nordeste","2017",37,0,0,1,0,0,0,0,0
"PE","Nordeste","2017",38,0,0,1,0,0,0,0,0
"PE","Nordeste","2017",39,0,0,2,0,0,0,0,0
"PE","Nordeste","2017",42,0,0,1,0,0,0,0,0
"PE","Nordeste","2017",43,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",46,1,0,0,0,1,0,0,0
"PE","Nordeste","2017",47,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",50,1,0,1,0,1,0,0,0
"PE","Nordeste","2017",52,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",56,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",57,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",60,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",64,1,0,0,0,0,0,0,0
"PE","Nordeste","2017",65,2,0,0,0,0,0,0,0
"PE","Nordeste","2018",0,0,2,0,0,0,0,0,0
"PE","Nordeste","2018",12,0,0,0,0,1,0,0,0
"PE","Nordeste","2018",17,0,0,0,0,0,0,1,0
"PE","Nordeste","2018",18,0,0,2,0,0,0,0,0
"PE","Nordeste","2018",19,0,0,0,0,1,0,0,0
"PE","Nordeste","2018",20,1,0,1,0,0,0,0,0
"PE","Nordeste","2018",21,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",22,0,0,2,0,0,0,0,0
"PE","Nordeste","2018",23,0,0,2,0,0,0,0,0
"PE","Nordeste","2018",24,0,0,1,0,1,0,1,0
"PE","Nordeste","2018",25,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",26,0,0,2,0,0,0,0,0
"PE","Nordeste","2018",27,0,0,0,0,1,0,0,0
"PE","Nordeste","2018",28,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",29,0,1,1,0,0,0,0,0
"PE","Nordeste","2018",30,0,0,2,0,0,0,1,0
"PE","Nordeste","2018",31,0,0,1,0,0,0,1,0
"PE","Nordeste","2018",33,0,1,1,0,0,0,0,0
"PE","Nordeste","2018",34,0,0,2,0,0,0,0,0
"PE","Nordeste","2018",35,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",36,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",37,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",38,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",39,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",42,0,0,1,0,0,0,0,0
"PE","Nordeste","2018",52,1,0,0,0,0,0,0,0
"PE","Nordeste","2018",54,1,0,0,0,0,0,0,0
"PE","Nordeste","2018",55,1,0,0,0,0,0,0,0
"PE","Nordeste","2018",59,1,0,0,0,0,0,0,0
"PE","Nordeste","2018",61,1,0,0,0,0,0,0,0
"PE","Nordeste","2019",0,1,2,0,0,0,0,0,0
"PE","Nordeste","2019",13,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",17,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",18,0,0,1,0,1,1,1,0
"PE","Nordeste","2019",19,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",20,0,0,0,0,1,0,1,0
"PE","Nordeste","2019",21,0,0,0,0,1,0,1,0
"PE","Nordeste","2019",22,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",23,0,0,0,0,0,0,1,0
"PE","Nordeste","2019",24,0,0,0,0,1,0,0,0
"PE","Nordeste","2019",25,0,0,1,0,0,1,0,0
"PE","Nordeste","2019",26,0,0,2,0,0,0,0,0
"PE","Nordeste","2019",28,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",29,0,1,2,0,0,0,0,0
"PE","Nordeste","2019",30,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",31,0,0,4,0,0,0,1,0
"PE","Nordeste","2019",32,0,0,2,0,0,0,0,0
"PE","Nordeste","2019",33,0,1,0,0,0,0,0,0
"PE","Nordeste","2019",35,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",36,0,1,0,0,0,0,0,0
"PE","Nordeste","2019",37,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",39,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",44,0,0,1,0,0,0,0,0
"PE","Nordeste","2019",53,1,0,0,0,0,0,0,0
"PE","Nordeste","2019",54,1,0,0,0,0,0,0,0
"PE","Nordeste","2019",55,2,0,0,0,0,0,0,0
"PE","Nordeste","2019",61,1,0,0,0,0,0,0,0
"PE","Nordeste","2019",62,1,0,0,0,0,0,0,0
"PE","Nordeste","2019",65,1,0,0,0,0,0,0,0
"PE","Nordeste","2020",0,2,0,0,0,0,0,0,0
"PE","Nordeste","2020",17,0,0,0,0,1,0,0,0
"PE","Nordeste","2020",18,1,1,0,0,0,0,0,0
"PE","Nordeste","2020",19,1,0,1,0,0,0,0,0
"PE","Nordeste","2020",20,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",22,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",25,0,0,2,0,1,0,0,0
"PE","Nordeste","2020",26,0,2,0,0,0,0,0,0
"PE","Nordeste","2020",27,0,2,1,0,1,0,0,0
"PE","Nordeste","2020",28,0,0,0,0,1,0,0,0
"PE","Nordeste","2020",30,0,0,2,0,0,0,0,0
"PE","Nordeste","2020",31,0,1,1,0,1,0,0,0
"PE","Nordeste","2020",32,0,0,1,0,1,0,0,0
"PE","Nordeste","2020",33,1,0,0,0,0,0,0,0
"PE","Nordeste","2020",34,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",35,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",36,0,0,2,0,0,0,0,0
"PE","Nordeste","2020",37,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",39,0,0,0,0,1,1,1,0
"PE","Nordeste","2020",40,1,1,0,0,0,0,0,0
"PE","Nordeste","2020",41,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",44,1,0,1,0,0,0,0,0
"PE","Nordeste","2020",47,0,0,1,0,0,0,0,0
"PE","Nordeste","2020",51,1,0,0,0,0,0,0,0
"PE","Nordeste","2020",57,1,0,0,0,0,0,0,0
"PE","Nordeste","2020",60,1,0,0,0,0,0,0,0
"PE","Nordeste","2020",64,1,0,0,0,0,0,0,0
"PE","Nordeste","2021",0,1,0,1,0,0,0,0,0
"PE","Nordeste","2021",16,0,0,1,0,0,0,0,0
"PE","Nordeste","2021",17,0,0,0,0,1,0,0,0
"PE","Nordeste","2021",19,1,1,1,0,1,0,0,0
"PE","Nordeste","2021",20,0,0,2,0,0,0,0,0
"PE","Nordeste","2021",21,0,0,1,0,0,0,0,0
"PE","Nordeste","2021",22,1,0,2,0,2,0,1,0
"PE","Nordeste","2021",23,0,1,1,0,0,0,0,0
"PE","Nordeste","2021",24,2,0,0,0,0,0,0,0
"PE","Nordeste","2021",25,0,1,0,0,0,0,0,0
"PE","Nordeste","2021",26,0,0,1,0,0,0,0,0
"PE","Nordeste","2021",27,0,0,0,0,1,0,0,0
"PE","Nordeste","2021",28,0,0,3,0,0,0,0,0
"PE","Nordeste","2021",29,1,0,2,0,0,0,0,0
"PE","Nordeste","2021",30,0,0,0,0,1,0,0,0
"PE","Nordeste","2021",31,0,0,3,0,0,0,0,0
"PE","Nordeste","2021",32,1,1,1,0,0,0,0,0
"PE","Nordeste","2021",33,0,0,1,0,0,0,0,0
"PE","Nordeste","2021",34,0,0,2,0,0,0,0,0
"PE","Nordeste","2021",35,1,0,1,0,0,0,0,0
"PE","Nordeste","2021",36,0,0,2,0,0,0,0,0
"PE","Nordeste","2021",37,0,1,1,0,0,0,0,0
"PE","Nordeste","2021",38,1,0,1,0,0,0,0,0
"PE","Nordeste","2021",39,1,0,1,0,0,0,0,0
"PE","Nordeste","2021",41,0,0,0,0,0,0,1,0
"PE","Nordeste","2021",42,2,0,1,0,0,0,0,0
"PE","Nordeste","2021",62,1,0,0,0,0,0,0,0
"PE","Nordeste","2021",64,1,0,0,0,0,0,0,0
"PE","Nordeste","2022",0,2,0,0,0,0,0,0,0
"PE","Nordeste","2022",16,0,0,0,0,1,0,0,0
"PE","Nordeste","2022",17,0,0,1,0,0,0,0,0
"PE","Nordeste","2022",21,0,0,1,0,1,0,0,0
"PE","Nordeste","2022",23,0,0,1,0,0,0,0,0
"PE","Nordeste","2022",24,1,0,0,0,0,0,1,0
"PE","Nordeste","2022",25,0,1,1,0,0,0,0,0
"PE","Nordeste","2022",26,0,0,0,0,1,0,1,0
"PE","Nordeste","2022",27,0,0,0,0,1,0,0,0
"PE","Nordeste","2022",29,0,0,3,0,2,0,0,0
"PE","Nordeste","2022",31,0,0,1,0,0,0,0,0
"PE","Nordeste","2022",32,0,0,1,0,1,0,0,0
"PE","Nordeste","2022",33,1,0,0,0,0,0,1,0
"PE","Nordeste","2022",34,1,0,0,0,0,0,0,0
"PE","Nordeste","2022",35,0,0,2,0,0,0,0,0
"PE","Nordeste","2022",41,0,1,0,0,0,0,0,0
"PE","Nordeste","2022",42,0,1,0,0,0,0,0,0
"PE","Nordeste","2022",54,1,0,0,0,0,0,0,0
"PE","Nordeste","2022",60,1,0,0,0,0,0,0,0
"PE","Nordeste","2022",64,0,0,1,0,0,0,0,0
"PE","Nordeste","2022",65,2,0,0,0,0,0,0,0
"PI","Nordeste","1996",15,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",17,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",18,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",19,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",25,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",26,1,0,0,0,1,0,0,0
"PI","Nordeste","1996",29,1,0,0,0,1,0,0,0
"PI","Nordeste","1996",30,0,0,0,0,2,0,0,0
"PI","Nordeste","1996",32,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",33,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",35,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",36,1,0,0,0,2,0,0,0
"PI","Nordeste","1996",37,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",40,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",43,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",45,0,0,0,0,1,0,0,0
"PI","Nordeste","1996",46,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",48,1,0,0,0,1,0,0,0
"PI","Nordeste","1996",49,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",52,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",65,1,0,0,0,0,0,0,0
"PI","Nordeste","1996",83,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",21,2,0,0,0,0,0,0,0
"PI","Nordeste","1997",22,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",27,0,0,0,0,1,0,0,0
"PI","Nordeste","1997",33,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",37,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",38,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",39,1,0,0,0,0,0,0,0
"PI","Nordeste","1997",45,0,0,0,0,1,0,0,0
"PI","Nordeste","1997",48,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",18,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",23,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",27,0,0,0,0,1,0,0,0
"PI","Nordeste","1998",30,0,0,0,0,1,0,0,0
"PI","Nordeste","1998",31,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",35,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",36,2,0,0,0,0,0,0,0
"PI","Nordeste","1998",37,2,0,0,0,0,0,0,0
"PI","Nordeste","1998",38,2,0,0,0,0,0,0,0
"PI","Nordeste","1998",39,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",40,2,0,0,0,0,0,0,0
"PI","Nordeste","1998",42,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",45,1,0,0,0,0,0,0,0
"PI","Nordeste","1998",46,5,0,0,0,0,0,0,0
"PI","Nordeste","1998",47,2,0,0,0,0,0,0,0
